 5.91070896e+01, 3.96620115e+01, 3.67702564e+01,       00000007, 2.04673312e+00,       00000002,       00000001
 6.05943525e+01, 3.47771289e+01, 3.67702564e+01, 7.02128953e+00, 2.04673312e+00, 1.98510622e+00,       00000001
 6.74655798e+01, 2.29131881e+01, 3.67702564e+01, 7.02128953e+00, 2.61576806e+00, 2.36260498e+00, 1.00453548e+00
 5.96222532e+01, 2.20537889e+01, 2.78499638e+00, 5.98973392e+00, 2.61576806e+00, 2.68452223e+00, 1.27464197e+00
 5.18464716e+01, 2.20537889e+01, 2.78499638e+00, 6.04977368e+00, 2.61576806e+00, 2.80138735e+00, 1.98621547e+00
 4.45573499e+01, 1.30027048e+01, 2.78499638e+00, 6.04977368e+00, 3.01167775e+00, 2.99444916e+00, 2.25215827e+00
 4.87830826e+01, 2.76055343e+00, 9.99800803e+00, 6.04977368e+00, 3.01167775e+00, 3.09554147e+00, 2.25215827e+00
 5.58899892e+01, 2.76055343e+00, 7.90492132e+00, 6.04977368e+00, 3.01167775e+00, 3.09554147e+00, 2.25215827e+00
 5.93342814e+01, 1.74541312e+00, 7.90492132e+00, 6.04977368e+00, 3.18452312e+00, 3.09554147e+00, 2.25215827e+00
 6.62997926e+01, 1.74541312e+00, 7.90492132e+00, 6.19652841e+00, 3.03790850e+00, 3.09554147e+00, 2.25215827e+00
 6.58052181e+01, 1.74541312e+00, 7.90492132e+00, 6.19652841e+00, 3.44518559e+00, 3.09554147e+00, 2.25215827e+00
 5.75903997e+01, 8.53179952e+00, 7.90492132e+00, 6.19652841e+00, 3.44518559e+00, 3.09554147e+00, 2.60365820e+00
 6.42265844e+01, 8.45116248e+00, 5.16032901e+00, 6.19652841e+00, 3.99416618e+00, 3.09554147e+00, 2.95381147e+00
 7.03944234e+01, 5.97268520e+00, 5.16032901e+00, 6.43248501e+00, 3.99416618e+00, 3.09554147e+00, 2.51001932e+00
 6.32256365e+01, 5.97268520e+00, 5.16032901e+00, 6.43248501e+00, 3.86786662e+00, 3.24219364e+00, 2.48685855e+00
 5.67266087e+01, 1.02074925e+01, 4.46061382e+00, 7.03096326e+00, 4.16576494e+00, 3.24219364e+00, 2.68384773e+00
 5.35111208e+01, 5.09590008e+00, 4.46061382e+00, 7.03096326e+00, 3.69512465e+00, 3.27478713e+00, 2.68384773e+00
 6.30664978e+01, 9.80254410e+00, 4.46061382e+00, 7.03096326e+00, 3.74812474e+00, 3.27478713e+00, 2.68384773e+00
 6.82888198e+01, 9.80254410e+00, 4.46061382e+00, 7.03096326e+00, 3.74812474e+00, 3.29233448e+00, 3.21271853e+00
 6.63916846e+01, 9.80254410e+00, 4.46061382e+00, 7.03096326e+00, 4.06394076e+00, 3.29233448e+00, 3.10164211e+00
 5.83441522e+01, 9.80254410e+00, 4.46061382e+00, 7.03096326e+00, 4.47050066e+00, 3.29233448e+00, 3.08462059e+00
 6.10108058e+01, 9.80254410e+00, 4.46061382e+00, 7.03096326e+00, 4.17222576e+00, 3.35604421e+00, 3.25534462e+00
 5.83243488e+01, 9.80254410e+00, 4.46061382e+00, 7.07192248e+00, 4.17222576e+00, 3.35604421e+00, 3.25534462e+00
 6.25245886e+01, 1.38074924e+01, 4.46061382e+00, 7.17395511e+00, 4.52670134e+00, 3.47619535e+00, 3.25534462e+00
 7.15611753e+01, 8.56586490e+00, 4.46061382e+00, 7.28104417e+00, 4.26989264e+00, 3.45001839e+00, 3.04146525e+00
 7.05646203e+01, 8.56586490e+00, 4.46061382e+00, 7.28104417e+00, 4.19735546e+00, 3.45001839e+00, 3.04146525e+00
 7.69620522e+01, 7.48656655e+00, 5.00739004e+00, 7.28104417e+00, 4.19735546e+00, 3.87709165e+00, 3.38423574e+00
 7.33394016e+01, 7.48656655e+00, 9.42758642e+00, 7.36191976e+00, 4.45636767e+00, 3.93282197e+00, 3.38423574e+00
 7.06652984e+01, 2.13921648e+01, 9.42758642e+00, 7.36191976e+00, 4.26619643e+00, 3.93282197e+00, 3.38423574e+00
 6.57916820e+01, 2.13921648e+01, 9.42758642e+00, 7.36191976e+00, 4.14249542e+00, 3.93282197e+00, 3.70527928e+00
 7.22601698e+01, 1.33426491e+01, 9.42758642e+00, 7.36191976e+00, 3.97148404e+00, 3.93282197e+00, 3.70527928e+00
 6.95928489e+01, 1.33426491e+01, 1.44464165e+01, 7.36191976e+00, 3.83583416e+00, 4.25189678e+00, 3.70527928e+00
 6.58710141e+01, 2.42195939e+01, 1.44464165e+01, 7.36191976e+00, 3.96901962e+00, 4.30548825e+00, 4.14779915e+00
 7.45317959e+01, 2.42195939e+01, 3.21942367e+01, 7.36191976e+00, 3.57985967e+00, 4.36272562e+00, 3.98400045e+00
 6.67112916e+01, 2.42195939e+01, 3.21942367e+01, 7.36191976e+00, 3.52425537e+00, 4.36272562e+00, 4.15518711e+00
 7.32573289e+01, 2.42195939e+01, 3.21942367e+01, 7.36191976e+00, 3.66559563e+00, 4.36272562e+00, 4.15518711e+00
 7.51867764e+01, 1.77289556e+01, 3.21942367e+01, 7.20283504e+00, 3.96555662e+00, 4.47419299e+00, 3.65934923e+00
 6.87694630e+01, 1.77289556e+01, 2.32704679e+01, 7.20283504e+00, 4.18973303e+00, 4.72855244e+00, 4.25981330e+00
 6.76680165e+01, 1.33303095e+01, 2.19656704e+01, 7.20283504e+00, 4.18973303e+00, 4.93530723e+00, 4.34678552e+00
 6.41797313e+01, 1.33303095e+01, 2.19656704e+01, 7.44370281e+00, 4.11102730e+00, 5.31434224e+00, 4.34678552e+00
 7.29964929e+01, 1.33303095e+01, 2.19656704e+01, 7.33639327e+00, 4.11102730e+00, 5.31434224e+00, 4.34678552e+00
 8.23084166e+01, 1.33303095e+01, 2.19656704e+01, 7.33639327e+00, 4.11102730e+00, 5.37741278e+00, 4.34678552e+00
 9.08044842e+01, 1.33303095e+01, 7.34777983e+00, 7.33639327e+00, 4.11102730e+00, 5.37741278e+00, 4.77730264e+00
 1.00142497e+02, 1.01754382e+01, 2.23644119e+01, 7.33639327e+00, 3.81949980e+00, 5.62925888e+00, 4.69508684e+00
 9.61001681e+01, 1.06314076e+01, 2.73908249e+01, 7.33639327e+00, 3.81949980e+00, 5.37226973e+00, 5.03115523e+00
