 6.93012348e+00, 3.92764599e+00, 5.28671945e+00, 3.15765080e+00, 7.11209319e-01
 7.22021417e+00, 2.03315300e+00, 4.43895130e+00, 3.60038078e+00, 8.06695277e-01
 6.64435287e+00, 4.79647491e+00, 6.75030850e+00, 2.92785585e+00, 7.87793517e-01
 7.11389258e+00, 2.14434542e+00, 3.82296941e+00, 4.54330356e+00, 6.99368234e-01
 5.69843021e+00, 2.12318803e+00, 6.64895578e+00, 3.84060378e+00, 8.43490658e-01
 7.29710548e+00, 3.91445632e+00, 5.47543396e+00, 3.00388151e+00, 3.15982732e-01
 5.65020934e+00, 3.03460078e+00, 3.19661142e+00, 2.92480553e+00, 3.98982279e-01
 6.10204174e+00, 2.22784695e+00, 4.70824980e+00, 3.34638594e+00, 1.16184630e-01
 7.43120524e+00, 2.47636370e+00, 4.89837398e+00, 2.02601961e+00, 2.06472037e-01
 5.52530433e+00, 3.56659490e+00, 6.86641836e+00, 2.23125272e+00, 6.62784600e-01
 7.63688922e+00, 4.26388444e+00, 5.72473893e+00, 2.17955273e+00, 7.64161800e-01
 7.85105637e+00, 2.64087162e+00, 4.08520217e+00, 3.05423702e+00, 9.33854161e-01
 7.78967948e+00, 2.25621063e+00, 5.70923731e+00, 3.26414685e+00, 5.02492346e-01
 5.33959376e+00, 4.16702035e+00, 6.40566235e+00, 3.09479635e+00, 2.13589147e-01
 5.85355065e+00, 4.60455463e+00, 4.15107604e+00, 3.13079476e+00, 6.37519574e-01
 5.20102100e+00, 3.20436343e+00, 5.67371549e+00, 2.62409918e+00, 9.39559327e-01
 6.61347555e+00, 4.28114898e+00, 5.13674982e+00, 4.43058584e+00, 3.91531826e-01
 7.67720554e+00, 2.59936610e+00, 6.85032198e+00, 3.48719991e+00, 6.95287956e-01
 5.11631027e+00, 2.87939860e+00, 6.78043375e+00, 3.91515269e+00, 6.11877977e-01
 7.79623501e+00, 3.21043952e+00, 3.70922538e+00, 4.51160419e+00, 8.46167977e-01
 7.54624582e+00, 3.70137570e+00, 6.60574589e+00, 2.70235397e+00, 8.79153258e-01
 5.35214114e+00, 3.60426770e+00, 5.23547753e+00, 3.93369055e+00, 8.14734556e-01
 6.10864368e+00, 3.04644749e+00, 3.12324951e+00, 2.66320815e+00, 7.92156686e-01
 5.00285946e+00, 3.27826534e+00, 5.05017792e+00, 2.49658030e+00, 4.10697974e-01
 7.08779395e+00, 2.27334598e+00, 6.76614531e+00, 4.56441088e+00, 9.28206274e-01
 5.24477167e+00, 4.54997654e+00, 6.08845951e+00, 3.38145904e+00, 9.22786322e-02
 7.19408860e+00, 2.24592249e+00, 3.02914481e+00, 2.43469891e+00, 8.10383065e-01
 7.64536923e+00, 3.53491869e+00, 6.88751994e+00, 4.41691109e+00, 2.86451063e-01
 5.62266196e+00, 4.48391848e+00, 6.62792452e+00, 3.56794495e+00, 4.77584704e-01
 5.50246371e+00, 3.97387023e+00, 5.85271646e+00, 2.74875546e+00, 6.05174638e-01
 6.95095392e+00, 2.31419289e+00, 3.63242289e+00, 4.80260383e+00, 3.07373674e-01
 6.59767594e+00, 2.22378720e+00, 4.97485912e+00, 2.08975835e+00, 9.15015632e-01
 6.15415285e+00, 4.89321309e+00, 4.40055345e+00, 3.88631723e+00, 3.07612258e-01
 5.79388008e+00, 3.23532670e+00, 3.05496609e+00, 3.69179377e+00, 3.13196203e-01
 7.61414109e+00, 3.19973099e+00, 3.59304514e+00, 3.70155904e+00, 8.60018955e-01
 6.36204872e+00, 2.94575123e+00, 4.11827160e+00, 4.39295934e+00, 8.08232326e-01
 5.46722306e+00, 2.89988650e+00, 3.13143561e+00, 2.44217552e+00, 5.43095145e-01
 6.92793576e+00, 2.91340356e+00, 6.95985480e+00, 4.59502897e+00, 7.08193949e-02
 7.08921698e+00, 2.04051346e+00, 3.98879336e+00, 2.45632164e+00, 9.39447695e-02
