 6.63802785e+00, 6.19557594e+00
 6.93442900e+00, 5.34451150e+00
 6.23526802e+00, 5.90950375e+00
 6.88144840e+00, 5.39893713e+00
 6.38857552e+00, 6.89174052e+00
 5.85877525e+00, 5.82964929e+00
 6.50200321e+00, 5.55693043e+00
 6.88819107e+00, 5.88354920e+00
 5.76977811e+00, 5.61449569e+00
 5.40406497e+00, 5.54233518e+00
 5.19154103e+00, 6.67875900e+00
 6.86178601e+00, 6.12551556e+00
 5.91070631e+00, 5.44151784e+00
 5.92609999e+00, 5.90797797e+00
 5.62834955e+00, 5.05438583e+00
 6.29688757e+00, 5.49108655e+00
 5.21869092e+00, 6.69292883e+00
 5.28626031e+00, 5.72540490e+00
 5.94646943e+00, 5.94614236e+00
 6.17250594e+00, 5.08777268e+00
 5.48209475e+00, 6.44886570e+00
 6.19467165e+00, 5.76525587e+00
 5.55539431e+00, 5.30407130e+00
 5.55706392e+00, 5.22895524e+00
 6.61776690e+00, 6.43640963e+00
 5.34768613e+00, 6.35378937e+00
 5.54450065e+00, 6.75457778e+00
 5.28454152e+00, 6.30399508e+00
 6.97901534e+00, 5.41116348e+00
 6.02974106e+00, 6.13480257e+00
 5.57540985e+00, 6.60008256e+00
 6.14160141e+00, 6.47200992e+00
 5.96712429e+00, 5.97476751e+00
 6.73201345e+00, 6.16505453e+00
 5.46420708e+00, 6.95157182e+00
 6.48759886e+00, 6.50733429e+00
 6.26950780e+00, 6.60704792e+00
 6.46652140e+00, 6.38601134e+00
 6.00923675e+00, 5.31437335e+00
 6.36447340e+00, 6.61959780e+00
 5.69213760e+00, 6.66656319e+00
 5.39364393e+00, 6.73072363e+00
 6.67284325e+00, 5.60423735e+00
 5.49974619e+00, 6.69672401e+00
 5.90548371e+00, 6.84458306e+00
 6.40040326e+00, 5.12903602e+00
 5.50103287e+00, 5.71474209e+00
 6.48368506e+00, 5.15115356e+00
 5.94131186e+00, 5.64235347e+00
 5.01267106e+00, 6.53459408e+00
 6.24604638e+00, 5.33849934e+00
 5.33835538e+00, 5.94241489e+00
 6.03128737e+00, 5.31190270e+00
 5.32868458e+00, 6.23755490e+00
 6.18480887e+00, 6.93023948e+00
 6.16872612e+00, 6.15407568e+00
 6.33614854e+00, 6.06810084e+00
 6.13444006e+00, 5.00952413e+00
 6.07473127e+00, 5.82093991e+00
 5.27048768e+00, 6.51088252e+00
 6.83963030e+00, 6.04031653e+00
 5.37443778e+00, 5.23729703e+00
 5.85234620e+00, 6.01989341e+00
 5.89503191e+00, 5.81061237e+00
 6.54309823e+00, 6.34068117e+00
 6.74581873e+00, 5.69901353e+00
 6.36998049e+00, 5.50668215e+00
 6.34334149e+00, 5.91848281e+00
 5.99776142e+00, 6.41320399e+00
 6.81266237e+00, 5.40739684e+00
 5.39092695e+00, 6.64166002e+00
 6.61142068e+00, 5.19824612e+00
 5.98581240e+00, 5.07316554e+00
 6.52284921e+00, 5.73910259e+00
 6.71297121e+00, 6.56740377e+00
 6.97507797e+00, 6.74039797e+00
 6.44363108e+00, 5.86982802e+00
 5.24960435e+00, 5.71368112e+00
 5.73974951e+00, 5.91684389e+00
 5.88357861e+00, 6.73477349e+00
 5.81161074e+00, 6.22404208e+00
 6.99211889e+00, 6.37693679e+00
 6.70566748e+00, 5.09540493e+00
 5.38200732e+00, 6.04498339e+00
 5.98987903e+00, 5.72931647e+00
 6.15344917e+00, 6.03267262e+00
 6.82648134e+00, 5.46126280e+00
 5.67716009e+00, 6.42006529e+00
 5.34297803e+00, 5.32240803e+00
 5.82624127e+00, 6.50596380e+00
 6.43016259e+00, 6.76872999e+00
 6.39671327e+00, 5.70392533e+00
 6.18794711e+00, 6.43031560e+00
 6.73124316e+00, 5.79516956e+00
 6.82420444e+00, 5.30083398e+00
 5.61567411e+00, 5.02751379e+00
 5.03041856e+00, 6.11615872e+00
 6.84520697e+00, 6.34315919e+00
 5.18249570e+00, 5.73567277e+00
 5.30434469e+00, 5.89070836e+00
 5.05324537e+00, 6.85181999e+00
 6.46507165e+00, 6.07988374e+00
 5.31718821e+00, 6.53192453e+00
 6.19962119e+00, 6.95699962e+00
