 4.63674944e+01,       00000007,       00000002, 2.38785729e+00,       00000001
 5.34328399e+01,       00000007,       00000002, 2.63401841e+00,       00000001
 5.12731987e+01,       00000007, 2.17056519e+00, 3.00813638e+00, 1.07489894e+00
 4.69656490e+01,       00000007, 2.17056519e+00, 2.94552563e+00, 1.07489894e+00
 4.46317625e+01,       00000007, 2.95669563e+00, 2.94552563e+00, 1.07489894e+00
 4.24917245e+01,       00000007, 2.95669563e+00, 3.53079885e+00, 1.07489894e+00
 4.10332482e+01,       00000007, 3.41480765e+00, 3.53079885e+00, 1.07489894e+00
 4.75883804e+01, 7.78452254e+00, 3.21957567e+00, 3.53079885e+00, 1.07640814e+00
 4.00706259e+01, 7.78452254e+00, 3.72675278e+00, 3.53079885e+00, 1.07640814e+00
 3.12591371e+01, 7.81234455e+00, 3.59854787e+00, 3.38545094e+00, 1.07640814e+00
 3.50252411e+01, 7.81234455e+00, 3.59854787e+00, 3.14784888e+00, 1.33769280e+00
 3.61623041e+01, 7.85230370e+00, 2.87561125e+00, 3.14784888e+00, 1.63857135e+00
 2.88498349e+01, 7.85230370e+00, 3.03277080e+00, 3.56427199e+00, 2.37422996e+00
 3.01273892e+01, 7.52489241e+00, 3.69509757e+00, 3.56427199e+00, 2.42655134e+00
 3.52467471e+01, 7.95374563e+00, 3.35681760e+00, 4.13996939e+00, 2.57429145e+00
 3.77131130e+01, 7.95374563e+00, 3.66438541e+00, 4.13996939e+00, 3.16697485e+00
 3.43110585e+01, 7.95374563e+00, 4.31388601e+00, 4.13996939e+00, 3.16697485e+00
 3.53288736e+01, 7.95374563e+00, 4.21735428e+00, 4.13996939e+00, 3.16697485e+00
 2.97953705e+01, 7.78337695e+00, 4.21735428e+00, 4.13996939e+00, 3.21241500e+00
 3.31357596e+01, 7.78337695e+00, 4.59820514e+00, 4.13996939e+00, 3.28362456e+00
 3.78541677e+01, 7.86577815e+00, 4.59820514e+00, 4.19148732e+00, 2.58643600e+00
 4.29787519e+01, 8.46390202e+00, 4.59820514e+00, 4.67497696e+00, 2.58643600e+00
 3.85396171e+01, 8.46390202e+00, 4.59820514e+00, 4.12042135e+00, 2.58643600e+00
 3.53327691e+01, 8.46390202e+00, 4.45803469e+00, 4.68019847e+00, 2.70029073e+00
 4.13007190e+01, 7.55377821e+00, 4.35942800e+00, 4.63589298e+00, 2.70029073e+00
 3.53971387e+01, 7.55377821e+00, 3.62963907e+00, 5.12487268e+00, 2.70029073e+00
 3.27893737e+01, 7.34679347e+00, 3.62963907e+00, 5.12487268e+00, 3.42554988e+00
 3.61239227e+01, 7.34679347e+00, 3.62963907e+00, 5.12487268e+00, 3.25263554e+00
