 5.21555055e+01, 6.42929309e+01, 4.04589965e+01,       00000007,       00000002, 2.44315865e+00,       00000001
 5.44193776e+01, 5.93772338e+01, 3.48683910e+01, 6.76498313e+00,       00000002, 2.44315865e+00, 1.63000019e+00
 5.63931908e+01, 5.47153273e+01, 3.24980812e+01, 6.76498313e+00, 2.38590925e+00, 2.44315865e+00, 1.98171309e+00
 5.65986812e+01, 4.60087728e+01, 2.84872911e+01, 5.94312446e+00, 2.34263866e+00, 2.77841250e+00, 1.99941157e+00
 5.27994954e+01, 5.23674949e+01, 3.70680902e+01, 5.94312446e+00, 2.34263866e+00, 2.77841250e+00, 1.99941157e+00
 5.57092621e+01, 5.18752295e+01, 4.82324147e+01, 5.94312446e+00, 2.34263866e+00, 2.77841250e+00, 2.28901897e+00
 5.47281728e+01, 4.33157056e+01, 5.06112742e+01, 5.94312446e+00, 2.34263866e+00, 3.11813099e+00, 2.28901897e+00
 5.43500255e+01, 5.70192845e+01, 4.65094580e+01, 5.94312446e+00, 2.34263866e+00, 3.13517095e+00, 2.61734181e+00
 5.79630496e+01, 5.34508305e+01, 4.94752904e+01, 5.94312446e+00, 2.34263866e+00, 3.21095546e+00, 3.09041836e+00
 6.03018720e+01, 5.06802990e+01, 5.97603068e+01, 5.94312446e+00, 2.43036289e+00, 3.53755201e+00, 3.14248531e+00
 6.01903414e+01, 3.63889099e+01, 6.87025660e+01, 5.94312446e+00, 2.43036289e+00, 3.61743740e+00, 3.16964584e+00
 5.65147610e+01, 4.12529403e+01, 6.03433243e+01, 5.94312446e+00, 2.44269778e+00, 4.07211486e+00, 3.87956544e+00
 5.35891754e+01, 3.96795913e+01, 7.12436936e+01, 5.94312446e+00, 2.44269778e+00, 4.22952181e+00, 3.90210067e+00
 5.48757581e+01, 2.69701429e+01, 6.28574476e+01, 6.32275119e+00, 2.44269778e+00, 4.59043935e+00, 3.90210067e+00
 5.13931202e+01, 2.68797032e+01, 6.67143646e+01, 6.30928664e+00, 2.58901797e+00, 4.67683594e+00, 3.90210067e+00
 4.87958786e+01, 3.24999909e+01, 7.02049567e+01, 6.30928664e+00, 2.58901797e+00, 4.67683594e+00, 4.19516415e+00
 4.70259667e+01, 4.43091585e+01, 7.13208710e+01, 6.30928664e+00, 3.02484174e+00, 4.67683594e+00, 4.19516415e+00
 4.97100442e+01, 5.18212184e+01, 5.96274624e+01, 6.30928664e+00, 3.20999213e+00, 5.15217720e+00, 4.06942437e+00
 5.06869605e+01, 3.95701326e+01, 5.77503019e+01, 6.99220499e+00, 3.57370681e+00, 5.43053406e+00, 4.06942437e+00
 5.29705513e+01, 2.56393792e+01, 5.34193316e+01, 6.99220499e+00, 3.57370681e+00, 5.43053406e+00, 4.06942437e+00
 5.34449028e+01, 2.87127257e+01, 4.52742829e+01, 6.99220499e+00, 3.54436527e+00, 5.43053406e+00, 4.06942437e+00
 5.66572664e+01, 3.01730040e+01, 3.59840029e+01, 6.99220499e+00, 3.74708399e+00, 5.43053406e+00, 4.06942437e+00
 5.90279520e+01, 2.28409027e+01, 3.44204147e+01, 7.32233764e+00, 3.74708399e+00, 5.23071386e+00, 4.06942437e+00
 5.68769959e+01, 3.30091137e+01, 2.95054548e+01, 7.50684096e+00, 4.07225610e+00, 5.23071386e+00, 4.21309850e+00
 6.06189860e+01, 2.15237117e+01, 2.95054548e+01, 7.50684096e+00, 4.07225610e+00, 5.23071386e+00, 4.76531849e+00
 5.84395373e+01, 2.15237117e+01, 2.94631808e+01, 7.50684096e+00, 4.07225610e+00, 5.47260025e+00, 4.76531849e+00
 6.13786221e+01, 8.43644335e+00, 2.12612340e+01, 7.50684096e+00, 4.01115378e+00, 5.58408348e+00, 5.20264212e+00
 6.50003230e+01, 4.45665501e+00, 2.12612340e+01, 7.50684096e+00, 4.01115378e+00, 5.72789832e+00, 5.84479469e+00
 6.68894972e+01, 4.45665501e+00, 2.12612340e+01, 6.95341630e+00, 4.43213883e+00, 5.72789832e+00, 5.84479469e+00
 6.46999225e+01, 4.45665501e+00, 1.43310767e+01, 6.86922586e+00, 4.28546108e+00, 5.72789832e+00, 5.98096277e+00
 6.58864886e+01, 4.45665501e+00, 1.12778788e+01, 7.39359543e+00, 4.09260474e+00, 6.03742888e+00, 5.98096277e+00
 6.64735747e+01, 4.45665501e+00, 1.12778788e+01, 7.39359543e+00, 4.09260474e+00, 6.22377757e+00, 6.19080070e+00
 6.51677291e+01, 4.45665501e+00, 1.12778788e+01, 7.39359543e+00, 4.09260474e+00, 6.22377757e+00, 6.43895324e+00
 6.39149310e+01, 3.00895070e+00, 7.18889158e+00, 7.35036086e+00, 4.09260474e+00, 6.59265128e+00, 6.43895324e+00
 6.52625427e+01, 3.00895070e+00, 6.42790046e+00, 7.35036086e+00, 4.09260474e+00, 6.60835460e+00, 6.32240876e+00
 6.29741640e+01, 3.50959379e+00, 2.94210519e+00, 7.35036086e+00, 4.24515728e+00, 6.69655289e+00, 6.66201229e+00
 5.91698215e+01, 3.50959379e+00, 8.04248915e+00, 7.35036086e+00, 4.24515728e+00, 6.69655289e+00, 6.66201229e+00
 6.05883670e+01, 3.50959379e+00, 8.99677636e+00, 7.35036086e+00, 4.67423797e+00, 6.69655289e+00, 6.66201229e+00
 5.99734941e+01, 6.98120949e+00, 2.39526886e+00, 7.35895666e+00, 4.91825114e+00, 6.69655289e+00, 6.66201229e+00
 6.36547474e+01, 6.98120949e+00, 2.39526886e+00, 7.35895666e+00, 4.91825114e+00, 6.54081289e+00, 6.50007070e+00
 6.41352290e+01, 6.98120949e+00, 7.36321565e+00, 7.35895666e+00, 4.68688528e+00, 6.54081289e+00, 6.50007070e+00
 6.77478221e+01, 2.73893040e+00, 2.63637692e+00, 7.35895666e+00, 4.68688528e+00, 6.51476229e+00, 6.77505934e+00
 6.37585779e+01, 2.73893040e+00, 6.33258827e+00, 7.35895666e+00, 4.31973666e+00, 6.37560859e+00, 6.72801960e+00
 6.48245855e+01, 2.73893040e+00, 4.36601667e-01, 7.35895666e+00, 4.10353778e+00, 6.52748953e+00, 7.39388914e+00
 6.57431466e+01, 2.73893040e+00, 4.36601667e-01, 7.35895666e+00, 4.55901511e+00, 6.52748953e+00, 7.11161255e+00
 6.21070685e+01, 5.07182089e+00, 8.60755046e+00, 7.25260354e+00, 4.24728077e+00, 6.52748953e+00, 6.28617835e+00
 6.11766685e+01, 5.07182089e+00, 8.60755046e+00, 7.25260354e+00, 4.11143513e+00, 6.52954419e+00, 6.28617835e+00
 6.08534012e+01, 5.07182089e+00, 8.60755046e+00, 7.50941597e+00, 4.46113968e+00, 6.52954419e+00, 6.26843715e+00
 6.36274974e+01, 5.91699706e+00, 8.60755046e+00, 7.07332484e+00, 4.24170349e+00, 6.65437960e+00, 6.16828732e+00
 6.29844646e+01, 5.40657515e+00, 1.81977225e+00, 6.70613081e+00, 3.76240964e+00, 6.65437960e+00, 6.62925452e+00
 6.47138875e+01, 2.83482703e-01, 1.81977225e+00, 6.70613081e+00, 3.76240964e+00, 6.42039644e+00, 5.94703329e+00
 6.79016277e+01, 2.83482703e-01, 1.81977225e+00, 6.70613081e+00, 4.22376424e+00, 6.19925120e+00, 5.63043234e+00
 7.12894286e+01, 2.83482703e-01, 1.81977225e+00, 6.70613081e+00, 4.22376424e+00, 5.93971811e+00, 5.31444493e+00
 7.00338488e+01, 3.59048977e+00, 2.17141457e+00, 7.55461407e+00, 4.64762954e+00, 6.09479642e+00, 5.62246206e+00
 7.01429132e+01, 3.59048977e+00, 8.54407158e-01, 7.55461407e+00, 4.64762954e+00, 6.09479642e+00, 5.62246206e+00
 7.07891775e+01, 2.55829787e+00, 8.54407158e-01, 7.90288019e+00, 4.91285398e+00, 6.09479642e+00, 5.40322319e+00
 6.91843287e+01, 2.55829787e+00, 3.58252458e+00, 7.90288019e+00, 4.91285398e+00, 5.78738834e+00, 5.40322319e+00
 7.15104313e+01, 1.47890670e+00, 3.58252458e+00, 7.90288019e+00, 4.82303730e+00, 5.87066412e+00, 5.15693341e+00
 6.91730378e+01, 1.47890670e+00, 3.50378299e+00, 7.59107046e+00, 4.61150975e+00, 5.90096332e+00, 5.43231221e+00
 7.20081245e+01, 1.47890670e+00, 3.48760061e+00, 7.59107046e+00, 4.61150975e+00, 5.91250867e+00, 5.43231221e+00
 7.50240494e+01, 2.24739998e+00, 3.57820676e+00, 7.98789671e+00, 4.98527131e+00, 5.91250867e+00, 5.72396918e+00
 7.12727996e+01, 4.68658991e+00, 5.09672974e+00, 7.98789671e+00, 4.77600328e+00, 6.01839030e+00, 5.81025748e+00
 7.47044426e+01, 4.68658991e+00, 1.08024949e+00, 8.19112815e+00, 4.77600328e+00, 6.01839030e+00, 5.91450614e+00
 7.74195370e+01, 4.68658991e+00, 2.42973181e+00, 8.19112815e+00, 4.77600328e+00, 6.04491531e+00, 5.51944796e+00
 8.08942526e+01, 4.95831061e+00, 2.42973181e+00, 8.02439512e+00, 4.77600328e+00, 5.73750794e+00, 5.51944796e+00
 8.43613743e+01, 1.70016052e+00, 4.15105683e+00, 7.80721612e+00, 4.77600328e+00, 6.14191443e+00, 5.70087727e+00
 8.17734064e+01, 1.70016052e+00, 3.84562544e+00, 7.81481026e+00, 4.72638319e+00, 5.93097450e+00, 5.70087727e+00
 7.83270903e+01, 1.70016052e+00, 3.84562544e+00, 7.81481026e+00, 4.72638319e+00, 5.93097450e+00, 6.30922479e+00
 7.54623513e+01, 1.70016052e+00, 3.84562544e+00, 7.81481026e+00, 4.72638319e+00, 5.93097450e+00, 6.30922479e+00
 7.19349453e+01, 5.96699784e+00, 3.84562544e+00, 7.81481026e+00, 4.52362198e+00, 5.96754153e+00, 5.51528356e+00
 7.41231509e+01, 5.96699784e+00, 3.84562544e+00, 7.03396075e+00, 4.22206289e+00, 5.81666916e+00, 5.48629143e+00
 7.16983028e+01, 5.96699784e+00, 3.51424606e+00, 7.03396075e+00, 4.22206289e+00, 6.26176275e+00, 6.22997245e+00
 7.40665388e+01, 6.73967432e+00, 6.06592989e+00, 7.03396075e+00, 4.22206289e+00, 6.26176275e+00, 6.59498774e+00
