 4.29414314e+01,       00000007, 2.52813385e+00,       00000002, 1.02664573e+00
 3.65544680e+01, 6.67790015e+00, 3.34563453e+00,       00000002, 1.06546109e+00
 3.65544680e+01, 7.64086945e+00, 3.34563453e+00,       00000002, 1.06546109e+00
 2.12482033e+01, 7.64086945e+00, 3.37120884e+00, 2.41172829e+00, 1.06546109e+00
 2.12482033e+01, 7.24800405e+00, 3.37120884e+00, 2.41172829e+00, 1.06546109e+00
 2.12482033e+01, 7.24800405e+00, 3.81923804e+00, 2.41172829e+00, 1.06546109e+00
 6.69031903e+00, 7.24800405e+00, 3.81923804e+00, 2.86155999e+00, 1.56181802e+00
 6.69031903e+00, 7.24800405e+00, 3.69242186e+00, 2.99283522e+00, 1.86506742e+00
 6.92234752e+00, 6.46497537e+00, 3.76299958e+00, 3.01792665e+00, 1.86506742e+00
 6.92234752e+00, 6.46497537e+00, 4.45319954e+00, 3.06001846e+00, 1.73141638e+00
 3.33118270e+00, 6.93757593e+00, 4.65290414e+00, 3.45068778e+00, 1.77703907e+00
 3.33118270e+00, 6.48266612e+00, 4.51400607e+00, 3.45068778e+00, 1.77703907e+00
 6.62194730e+00, 6.48266612e+00, 4.21616356e+00, 3.80610841e+00, 1.86703014e+00
 3.80182775e+00, 5.97788288e+00, 3.59971904e+00, 4.13053819e+00, 1.86703014e+00
 8.96065389e+00, 5.97788288e+00, 3.66723085e+00, 4.78512856e+00, 1.86703014e+00
 8.96065389e+00, 6.76543966e+00, 3.10278869e+00, 5.17290127e+00, 1.86703014e+00
 8.96065389e+00, 6.76543966e+00, 2.93463845e+00, 5.20980019e+00, 1.86703014e+00
 1.51025782e+01, 6.76543966e+00, 3.20152351e+00, 5.20980019e+00, 1.86703014e+00
 1.51025782e+01, 6.30201529e+00, 3.02389253e+00, 5.25204381e+00, 2.20628960e+00
 1.51025782e+01, 6.30201529e+00, 2.81659063e+00, 5.86096979e+00, 2.20628960e+00
 1.51025782e+01, 6.30201529e+00, 2.71755037e+00, 6.16168256e+00, 2.61610597e+00
 1.51025782e+01, 6.42197936e+00, 2.82049815e+00, 6.52766313e+00, 2.56056257e+00
 1.51025782e+01, 6.42197936e+00, 3.45827097e+00, 6.87366018e+00, 2.56056257e+00
 2.12083471e+01, 6.42197936e+00, 3.85002015e+00, 6.80935829e+00, 3.20640904e+00
 2.12083471e+01, 6.42197936e+00, 3.12441529e+00, 6.94620586e+00, 2.99947027e+00
 1.72747821e+01, 6.42197936e+00, 3.12441529e+00, 6.85752461e+00, 2.67134945e+00
 2.38536900e+01, 6.25441417e+00, 2.55629325e+00, 6.85752461e+00, 2.71556609e+00
 1.95816528e+01, 6.25441417e+00, 2.54712552e+00, 6.85752461e+00, 3.08592649e+00
 2.63306226e+01, 6.15515927e+00, 2.64361213e+00, 7.43827893e+00, 3.68258789e+00
 2.81261233e+01, 6.15515927e+00, 2.91203102e+00, 7.37659833e+00, 3.68258789e+00
 3.80569327e+01, 7.19055068e+00, 3.03665573e+00, 7.62296738e+00, 3.08699892e+00
 3.45004075e+01, 7.19055068e+00, 2.63204652e+00, 7.66236955e+00, 3.76322807e+00
 3.45004075e+01, 7.19055068e+00, 2.69330613e+00, 7.66236955e+00, 4.46650059e+00
 2.49693602e+01, 5.96917822e+00, 1.97159590e+00, 8.03289760e+00, 4.88554543e+00
 2.49693602e+01, 5.23811653e+00, 1.97159590e+00, 7.61779937e+00, 4.91672704e+00
 2.49693602e+01, 5.23811653e+00, 2.78169820e+00, 8.01557741e+00, 5.25109490e+00
 2.02805718e+01, 6.57770585e+00, 2.78169820e+00, 7.86134737e+00, 5.11571213e+00
 2.02805718e+01, 6.57770585e+00, 2.78169820e+00, 7.47038340e+00, 5.11571213e+00
 3.10327665e+01, 5.86201283e+00, 2.86010547e+00, 8.03092766e+00, 5.11571213e+00
 2.58799122e+01, 5.86201283e+00, 3.10071624e+00, 8.14909202e+00, 5.11571213e+00
 1.67228422e+01, 5.86201283e+00, 2.30632256e+00, 8.22924018e+00, 5.08102783e+00
 1.82040513e+01, 5.74996692e+00, 2.24748445e+00, 7.93234998e+00, 5.08102783e+00
 3.18921219e+01, 6.26726167e+00, 2.56874829e+00, 7.93318051e+00, 5.08102783e+00
 3.04871819e+01, 6.26726167e+00, 2.95266778e+00, 8.43794957e+00, 4.59251651e+00
 3.04871819e+01, 6.26726167e+00, 3.19471577e+00, 8.65544416e+00, 4.08854515e+00
 3.00724079e+01, 6.26726167e+00, 3.19471577e+00, 8.11249083e+00, 4.62751593e+00
 3.14414021e+01, 6.93384436e+00, 3.98461338e+00, 8.27389774e+00, 4.62751593e+00
 3.57523040e+01, 6.93384436e+00, 4.06672505e+00, 8.07443570e+00, 4.42493304e+00
