 4.18407858e+01, 7.34012227e+00, 1.93534358e+00, 2.33863629e+00,       00000001
 4.69503394e+01, 7.34012227e+00, 2.41002846e+00, 3.00015069e+00, 1.66294514e+00
 4.88554045e+01, 7.34012227e+00, 2.41002846e+00, 3.00015069e+00, 1.92207165e+00
 4.99491987e+01, 7.34012227e+00, 2.41002846e+00, 3.57921860e+00, 1.92207165e+00
 5.71745795e+01, 6.66325094e+00, 2.37081349e+00, 3.57921860e+00, 1.92207165e+00
 6.18341254e+01, 6.66325094e+00, 2.37081349e+00, 4.05561501e+00, 2.42693379e+00
 5.22394868e+01, 6.64509773e+00, 3.19847460e+00, 4.31445484e+00, 2.78993145e+00
 4.77381883e+01, 6.64509773e+00, 3.19847460e+00, 4.93167292e+00, 2.78993145e+00
 4.98142218e+01, 7.81024215e+00, 3.34017608e+00, 4.93167292e+00, 2.78993145e+00
 5.02045032e+01, 7.81024215e+00, 4.05945715e+00, 4.93167292e+00, 2.55336411e+00
 4.52524220e+01, 7.81024215e+00, 4.05945715e+00, 4.74681014e+00, 3.13317371e+00
 3.99857950e+01, 8.49902680e+00, 4.49707914e+00, 4.74681014e+00, 3.07264580e+00
 3.99857950e+01, 8.49902680e+00, 5.04413387e+00, 4.74681014e+00, 3.74294039e+00
 3.91118639e+01, 8.80164459e+00, 5.67076860e+00, 4.74681014e+00, 3.11246945e+00
 3.91118639e+01, 9.75025408e+00, 5.84316780e+00, 4.98558645e+00, 3.78371328e+00
 2.91284282e+01, 9.75025408e+00, 5.44367756e+00, 5.43169278e+00, 3.47136134e+00
 2.91284282e+01, 1.01045264e+01, 5.44367756e+00, 5.85603972e+00, 3.47136134e+00
 2.84000744e+01, 9.26379598e+00, 4.78889101e+00, 5.85603972e+00, 3.47136134e+00
 2.84000744e+01, 9.17754373e+00, 4.74383667e+00, 5.79929653e+00, 3.06303339e+00
 2.84000744e+01, 8.93719137e+00, 4.74383667e+00, 5.57060394e+00, 3.06303339e+00
 2.77967305e+01, 8.93719137e+00, 5.50177564e+00, 5.57060394e+00, 3.32806001e+00
 2.38728911e+01, 8.93719137e+00, 5.50177564e+00, 5.57060394e+00, 2.96015348e+00
 2.38728911e+01, 8.95159692e+00, 5.26855038e+00, 4.94250135e+00, 3.63956967e+00
 2.10805672e+01, 9.66047163e+00, 4.77472018e+00, 4.75858310e+00, 3.63956967e+00
 2.10805672e+01, 8.46146940e+00, 4.05618623e+00, 4.75858310e+00, 3.06137024e+00
 2.10805672e+01, 9.03612267e+00, 4.05618623e+00, 5.42340296e+00, 3.06137024e+00
 1.43424166e+01, 8.36213399e+00, 4.12022822e+00, 5.42340296e+00, 3.56421256e+00
 1.43424166e+01, 7.54166217e+00, 4.47224746e+00, 5.63151563e+00, 3.45989028e+00
 7.01991419e+00, 7.54166217e+00, 4.50779273e+00, 5.39899712e+00, 3.45989028e+00
 7.01991419e+00, 7.54166217e+00, 4.50779273e+00, 5.39899712e+00, 3.45989028e+00
 7.01991419e+00, 7.01970591e+00, 4.51618465e+00, 5.52012917e+00, 3.24389245e+00
 7.01991419e+00, 7.01970591e+00, 4.51618465e+00, 5.52012917e+00, 4.02062779e+00
 7.01991419e+00, 7.01970591e+00, 4.51618465e+00, 5.59475830e+00, 3.93041994e+00
 2.30325427e+00, 7.01970591e+00, 4.51618465e+00, 6.10993252e+00, 3.93041994e+00
 3.63775280e+00, 7.92601350e+00, 4.51618465e+00, 6.10993252e+00, 4.60630192e+00
 1.13444814e+00, 7.30296405e+00, 4.08644974e+00, 5.55835122e+00, 4.64307329e+00
 1.13444814e+00, 7.30296405e+00, 3.74863516e+00, 5.86827353e+00, 4.41778977e+00
 7.77439065e+00, 7.30296405e+00, 3.74863516e+00, 5.61241117e+00, 4.41778977e+00
 6.49161572e+00, 8.02242053e+00, 3.74863516e+00, 5.62566356e+00, 4.62820395e+00
 6.49161572e+00, 8.02242053e+00, 3.57124472e+00, 5.62566356e+00, 4.52947333e+00
 6.49161572e+00, 8.02242053e+00, 3.41950905e+00, 5.62566356e+00, 4.52947333e+00
 6.12103184e+00, 8.02242053e+00, 3.41950905e+00, 5.30993202e+00, 4.39304224e+00
 3.39922080e+00, 8.02242053e+00, 3.41417634e+00, 5.30993202e+00, 4.07321916e+00
 8.54282753e+00, 8.02242053e+00, 3.81459432e+00, 5.56768789e+00, 3.27396617e+00
 8.93924136e+00, 8.02242053e+00, 4.59165161e+00, 5.56768789e+00, 3.27396617e+00
 8.93924136e+00, 8.02242053e+00, 3.98890464e+00, 4.90021198e+00, 2.75896103e+00
 8.93924136e+00, 8.26416324e+00, 3.59343787e+00, 4.91239814e+00, 2.75896103e+00
 6.22928097e+00, 8.26416324e+00, 3.58922313e+00, 4.36254747e+00, 2.75896103e+00
 1.37158520e+01, 8.26416324e+00, 3.60475651e+00, 4.18082355e+00, 2.16761427e+00
 6.20736013e+00, 7.31716673e+00, 3.34730836e+00, 4.18082355e+00, 1.84551582e+00
 6.20736013e+00, 7.31716673e+00, 3.34730836e+00, 4.18082355e+00, 2.06851806e+00
 4.33249057e+00, 7.31716673e+00, 2.90640630e+00, 4.27246037e+00, 2.82921843e+00
 9.17075391e-01, 7.31716673e+00, 3.29988120e+00, 4.89090071e+00, 2.82921843e+00
 9.17075391e-01, 7.41309898e+00, 3.29988120e+00, 4.89669008e+00, 2.82921843e+00
 4.91925270e+00, 7.41309898e+00, 3.14647530e+00, 5.27256295e+00, 3.00738549e+00
 4.91925270e+00, 7.41309898e+00, 3.14647530e+00, 5.13191973e+00, 3.61989748e+00
 5.13404880e+00, 7.41309898e+00, 3.18859647e+00, 5.13191973e+00, 3.57084928e+00
 3.47403970e+00, 7.16297795e+00, 2.87094151e+00, 5.13191973e+00, 4.08444310e+00
 3.47403970e+00, 7.16297795e+00, 2.46191466e+00, 4.86733286e+00, 4.08444310e+00
 2.32250350e+00, 7.16014197e+00, 2.35812755e+00, 5.53570913e+00, 4.34308248e+00
 2.32250350e+00, 7.16014197e+00, 2.54589448e+00, 6.08941488e+00, 3.61110516e+00
 2.64821355e+00, 7.16014197e+00, 3.00252137e+00, 6.08941488e+00, 3.46011368e+00
 4.30547723e+00, 7.16014197e+00, 3.00252137e+00, 6.00217362e+00, 3.46011368e+00
 4.30547723e+00, 7.84591103e+00, 3.23445356e+00, 5.79358284e+00, 3.46011368e+00
 5.47778181e+00, 7.84591103e+00, 3.65339082e+00, 5.50540029e+00, 3.46011368e+00
 5.47778181e+00, 8.00482671e+00, 3.20243347e+00, 5.50540029e+00, 3.46011368e+00
 5.47778181e+00, 6.94923198e+00, 3.20243347e+00, 5.23759625e+00, 3.46011368e+00
 2.09334148e+00, 7.94878660e+00, 3.14416880e+00, 5.23759625e+00, 3.68195303e+00
 9.17416129e-01, 7.94878660e+00, 3.14416880e+00, 5.40312903e+00, 3.68195303e+00
 7.56621921e-01, 7.94878660e+00, 2.44087776e+00, 5.40312903e+00, 3.36723835e+00
 2.68907973e+00, 7.94878660e+00, 2.44087776e+00, 4.87396403e+00, 3.67647609e+00
 2.68907973e+00, 7.94878660e+00, 2.47094148e+00, 5.13433982e+00, 2.90735195e+00
 1.01921768e+00, 7.26570366e+00, 2.47094148e+00, 5.13433982e+00, 3.64012385e+00
 1.01921768e+00, 7.55889350e+00, 2.92679983e+00, 5.13433982e+00, 3.06916685e+00
 1.01921768e+00, 7.55889350e+00, 2.92701124e+00, 4.70282398e+00, 3.06916685e+00
 3.63791084e+00, 7.55889350e+00, 2.92701124e+00, 5.07458951e+00, 3.06916685e+00
 4.24246336e+00, 7.54505595e+00, 2.66038245e+00, 5.23768030e+00, 3.26280912e+00
 4.24246336e+00, 7.40942184e+00, 2.82147419e+00, 5.07500500e+00, 3.26280912e+00
 4.24246336e+00, 7.64666473e+00, 3.20972294e+00, 5.07500500e+00, 3.10193871e+00
 5.38064767e+00, 7.64666473e+00, 3.20972294e+00, 5.07500500e+00, 3.10193871e+00
 5.48565085e-01, 7.64429414e+00, 3.44759905e+00, 5.07500500e+00, 3.10193871e+00
 2.71269260e+00, 7.64429414e+00, 2.98183967e+00, 5.07500500e+00, 3.10193871e+00
 4.81295754e+00, 7.64429414e+00, 3.33358354e+00, 5.57117081e+00, 3.49237274e+00
 1.17786975e+00, 7.64429414e+00, 3.05469534e+00, 5.31336397e+00, 3.49237274e+00
 2.29291657e+00, 7.64429414e+00, 3.05469534e+00, 5.31336397e+00, 3.49237274e+00
