 4.63104736e+01, 6.74712845e+00, 2.77737756e+00,       00000002,       00000001
 4.23907988e+01, 7.42511811e+00, 2.77737756e+00, 2.44563558e+00, 1.49931399e+00
 3.94900281e+01, 7.42511811e+00, 2.77737756e+00, 2.44563558e+00, 1.49931399e+00
 3.62881769e+01, 7.42511811e+00, 2.77737756e+00, 2.44563558e+00, 1.49931399e+00
 3.52732954e+01, 7.42511811e+00, 2.77737756e+00, 2.93039620e+00, 1.94560225e+00
 3.73769843e+01, 7.42511811e+00, 2.63391253e+00, 2.98954009e+00, 2.40582437e+00
 3.98824815e+01, 7.42511811e+00, 2.63391253e+00, 3.52624355e+00, 3.03506343e+00
 4.11419505e+01, 7.34384396e+00, 2.63391253e+00, 3.90743540e+00, 2.96055496e+00
 3.94061243e+01, 7.16570759e+00, 2.63391253e+00, 4.01056228e+00, 2.93389016e+00
 3.94910500e+01, 7.99130689e+00, 3.02123364e+00, 4.01056228e+00, 2.93389016e+00
 4.08347229e+01, 7.75276300e+00, 2.80893632e+00, 4.07128040e+00, 2.93389016e+00
 4.13604438e+01, 7.75276300e+00, 2.80893632e+00, 4.07128040e+00, 2.93389016e+00
 3.97812173e+01, 7.42562979e+00, 2.80893632e+00, 4.07128040e+00, 3.05491292e+00
 4.04325696e+01, 7.64789808e+00, 3.26527933e+00, 4.07128040e+00, 3.05491292e+00
 4.05214091e+01, 7.64789808e+00, 3.14837702e+00, 4.61877134e+00, 3.82731131e+00
 4.15397808e+01, 7.64789808e+00, 3.14837702e+00, 4.61877134e+00, 3.82731131e+00
 3.84518511e+01, 7.64789808e+00, 3.68118385e+00, 4.92666047e+00, 3.08043609e+00
 3.51642198e+01, 7.95074954e+00, 3.68118385e+00, 4.92666047e+00, 3.08043609e+00
 3.70202986e+01, 7.95074954e+00, 3.68118385e+00, 4.93927239e+00, 3.08043609e+00
 3.96378727e+01, 7.91858088e+00, 3.61900887e+00, 4.68449045e+00, 3.55609129e+00
 4.33095678e+01, 7.83706835e+00, 3.24565494e+00, 5.15545279e+00, 3.90479258e+00
 4.49405255e+01, 7.59018180e+00, 3.31133591e+00, 5.15545279e+00, 3.90479258e+00
 4.88876955e+01, 7.63483501e+00, 3.34238237e+00, 5.43001727e+00, 3.65994513e+00
 4.63543477e+01, 7.63483501e+00, 3.09474342e+00, 5.63954601e+00, 4.24044671e+00
 4.50203546e+01, 7.63483501e+00, 3.65752318e+00, 5.49214485e+00, 3.96446625e+00
 4.54194403e+01, 7.63483501e+00, 3.98528065e+00, 5.20900333e+00, 3.66842834e+00
 4.51700784e+01, 7.63483501e+00, 3.98528065e+00, 4.81172169e+00, 3.30085506e+00
 4.46894757e+01, 7.63483501e+00, 3.71419864e+00, 5.07579271e+00, 3.30085506e+00
