 6.02719700e+01, 5.89052800e+00,       00000002,       00000002, 1.70289553e+00
 7.04391585e+01, 5.89052800e+00, 2.80604109e+00, 2.10159320e+00, 2.39051646e+00
 6.38787277e+01, 6.36863144e+00, 2.83993416e+00, 2.10159320e+00, 2.39051646e+00
 6.18557774e+01, 6.36863144e+00, 3.06019131e+00, 2.19519547e+00, 2.44949323e+00
 5.74601264e+01, 5.99098069e+00, 3.39986876e+00, 2.30247156e+00, 2.44949323e+00
 6.07147906e+01, 5.99098069e+00, 4.18697074e+00, 2.30247156e+00, 3.07005067e+00
 5.47947153e+01, 5.99098069e+00, 3.95778143e+00, 2.79131972e+00, 3.05488758e+00
 6.22968317e+01, 5.99098069e+00, 4.19059930e+00, 2.79331058e+00, 2.89930169e+00
 6.05177491e+01, 5.99098069e+00, 4.19059930e+00, 3.00533049e+00, 2.89930169e+00
 6.51717781e+01, 6.16731662e+00, 4.06308136e+00, 3.00533049e+00, 2.89930169e+00
 7.18810363e+01, 6.09065930e+00, 4.06308136e+00, 3.00533049e+00, 3.27041475e+00
 6.49586624e+01, 6.09065930e+00, 4.61583214e+00, 3.00533049e+00, 3.01287525e+00
 7.59966240e+01, 6.09065930e+00, 4.61583214e+00, 3.45335338e+00, 3.01287525e+00
 7.12121173e+01, 6.28361798e+00, 4.93184238e+00, 3.74812882e+00, 3.01287525e+00
 7.54933244e+01, 6.28361798e+00, 4.93184238e+00, 3.74812882e+00, 2.41189771e+00
 8.01341353e+01, 7.18269225e+00, 4.63780532e+00, 4.15641923e+00, 2.36592994e+00
 7.00454636e+01, 7.76025528e+00, 4.63780532e+00, 4.21619877e+00, 2.52535101e+00
 7.34200245e+01, 7.76025528e+00, 4.91808768e+00, 4.18225759e+00, 2.12234818e+00
 7.23967995e+01, 6.39715907e+00, 4.91808768e+00, 4.37550875e+00, 2.12234818e+00
 6.94264899e+01, 6.39715907e+00, 4.91808768e+00, 4.93042257e+00, 2.70946863e+00
 6.13295479e+01, 6.39715907e+00, 4.55085642e+00, 4.93042257e+00, 2.70946863e+00
 5.43167810e+01, 6.73589765e+00, 3.87425660e+00, 5.04038123e+00, 2.23611562e+00
 5.13694210e+01, 6.73589765e+00, 4.20249007e+00, 5.60512271e+00, 2.23611562e+00
 6.11046451e+01, 6.73589765e+00, 4.02829951e+00, 5.60512271e+00, 2.23611562e+00
 6.60261949e+01, 6.34588973e+00, 4.02829951e+00, 5.76826381e+00, 2.36251730e+00
 6.64995541e+01, 6.34588973e+00, 3.63536341e+00, 5.76826381e+00, 2.27569067e+00
 6.53178789e+01, 6.34588973e+00, 3.63536341e+00, 5.76826381e+00, 2.27569067e+00
