mean_incubation,std_incubation,mean_delay,std_delay,percent,prior_size,true_size,date_until,max_time_span,num_infer_incubation,num_infer_delay,mode_add_size,add_size_50,add_size_2_5,add_size_97_5,mean_incubation_50,mean_incubation_2_5,mean_incubation_97_5,std_incubation_50,std_incubation_2_5,std_incubation_97_5,mean_delay_50,mean_delay_2_5,mean_delay_97_5,std_delay_50,std_delay_2_5,std_delay_97_5
14.104827644298,9.80433809460426,6.01008126437859,6.20216066728509,0.0515034159623979,50,30,7.16856517229247,36.4839430116291,2,2,177,94.0921536443809,15.0323922165275,191.123588355165,14.2751526750749,12.4824432543055,16.1511102016251,7.74416975553693,5.88936322730488,9.65631405050788,5.70632856278825,4.08821897618887,7.25856400113204,6.54903790138293,4.0828815376002,9.85540710343206
11.9799404027418,4.5221491574425,2.26915097535786,4.05691153422036,0.570172602423521,50,30,13.2930867918458,21.0867326145248,18,18,22,21.6926563440058,7.54983130822211,41.3028774365629,12.0160032558609,10.9099744262506,13.1839899479078,4.24274846224992,3.37143742251514,5.01457949857578,2.44945082628591,1.86032511745564,3.00108037117527,3.22932443259622,1.58256680545994,4.73364931637644
12.3355184510181,6.31216038945073,2.16578249616341,5.10301508415346,0.844330349854168,50,30,16.9089539633022,31.7476405668702,26,26,10,11.1626783487025,3.83458422549287,21.2972589138487,12.3840357452281,11.0248038048581,13.468322362337,6.17331424787342,5.20724458892311,7.24961066884168,2.43601755547924,1.6519766592337,3.64069181064545,9.24888610878083,5.0060013030175,14.6527943644522
4.15173955639305,8.28611519890724,2.69755454734167,3.30018280763318,0.156626305469352,50,30,1.46973595342473,27.5143654172996,5,5,174,143.711574062364,46.8146034074882,197.671190234113,3.37680420184375,2.21151826879999,4.49750347600371,6.21801744221154,2.79884035290284,9.22512945578758,2.71861100420692,1.88925121686862,3.46561769114675,2.71633433440359,1.42938651988113,4.2668578314457
9.56779946703602,2.18254795376287,0.35968298798425,5.1681136894069,0.394591013984948,50,30,8.61685928723303,18.8126059367839,12,12,67,73.1101381360187,24.377623733937,164.552553819472,9.64455987307505,9.14285575100905,10.1009280231637,1.63800192455497,1.31802306932141,1.94744050551881,0.165870950039824,0.0592583714387244,0.265053639687396,2.03710064130508,0.431342460196772,4.45415219992642
12.197466772371,4.73968477263985,6.67542717486503,4.86899465581354,0.548764437598239,50,30,17.0017651335621,32.1604733782796,17,17,16,19.3678985773202,8.10655837334868,39.4573843385401,11.6699101294586,10.6155208217918,12.7453971196607,4.23525209544161,3.54958978350583,4.93280159255561,6.88821916980181,5.84194337487258,7.80875326527783,4.58174033927092,3.55272663271666,5.69490215878072
14.3905769888559,2.77898417203961,1.84537958526349,2.98727295381997,0.59294772299164,50,30,17.1201445601357,27.4842975555294,18,18,3,6.0983745848484,1.14015813222615,14.5868023841594,14.0249951849184,13.4960893899262,14.5920904439329,2.29120296356399,1.95754367059529,2.65870134056336,1.59355991595132,1.20429585196215,2.00279497340566,2.4307672547923,1.49962473472111,3.45881072852237
7.76318975600899,5.55784372118025,1.48492421904072,2.87648326561389,0.603055902776576,50,30,11.3970293351969,20.455832558504,19,19,8,9.19681732841293,1.73706632538148,20.566911452715,8.93392821546186,7.32427706087832,10.6728388852205,4.90217997786554,2.98888704116563,7.47152118974188,1.26805835374639,0.893479460008338,1.62000849697201,1.95657539664815,1.20854700389797,3.30526127305075
9.89257090762907,5.14193349661449,5.92314798101214,2.61430229498438,0.693854250388354,50,30,16.9101060278397,25.4881717508648,21,21,10,12.2081813577838,3.98642307563529,24.325696355855,9.84185725760617,8.45415093385756,10.9791512675082,5.48743504987763,4.33327643303041,6.60036593407467,5.55624251877394,5.17395551793649,5.95493971644683,1.87327198880454,1.59480397592304,2.18840175661331
9.56059845210952,9.835099916698,0.345287941303514,1.07127441746186,0.124353126559266,50,30,3.72509726743409,33.1492643961583,4,4,38,80.1018013926503,24.3324047333363,163.974811992876,10.2476409742622,7.87398111058696,12.0038288551006,7.18692289970871,4.75939560451123,9.63706742017231,0.371328733198704,0.20297869551176,0.580427221971872,0.948759231185491,0.371007147704343,1.92286511920127
14.0170126530638,2.64348545832482,4.53684327399217,1.12458794153777,0.360662013657049,50,30,17.1012569810909,23.8479969193778,11,11,19,36.2343967385543,11.3762111198781,103.308621279005,14.3885055889864,13.5735937432214,15.199254203996,2.58873519511239,2.09815575441286,3.20564795300162,4.70793853500509,4.38091577955393,4.98356514615045,1.0619746885077,0.879916286538585,1.25135516342052
